  0.98922292884555299293126677920216E+00  0.14641720201610875063545672780636E+00
  0.98846832432811139916219068940315E+00  0.15142777750457666365746764672722E+00
  0.98768834059513772619004024769344E+00  0.15643446504023086901010531946717E+00
  0.98688299767294418195532749912956E+00  0.16143713607489340103866579229434E+00
  0.98605231623894763105750399739887E+00  0.16643566216351114072607060871857E+00
  0.98519631762113869598325760058203E+00  0.17142991496745368028488870776688E+00
  0.98431502379753415466184922756379E+00  0.17641976625780845531488436848961E+00
  0.98340845739561264840734372211134E+00  0.18140508791867305992260196907341E+00
  0.98247664169173371473609970661884E+00  0.18638575195044466027182660883297E+00
  0.98151960061054015997602204945779E+00  0.19136163047310642210825828371756E+00
  0.98053735872434378701183632618734E+00  0.19633259572951086787840439802754E+00
  0.97952994125249449393800644281177E+00  0.20129852008866007914152896833901E+00
  0.97849737406073275981787343618367E+00  0.20625927604898266005449490610726E+00
  0.97743968366052553417413441029879E+00  0.21121473624160737779249617341219E+00
  0.97635689720838554726189465604681E+00  0.21616477343363339585399725665523E+00
  0.97524904250517405860120229536726E+00  0.22110926053139701628567610508223E+00
  0.97411614799538706167120235934688E+00  0.22604807058373484695280118875151E+00
  0.97295824276642496309281513574086E+00  0.23098107678524331007226134259609E+00
  0.97177535654784575505114099866371E+00  0.23590815247953440831940622286118E+00
  0.97056751971060170013260986781634E+00  0.24082917116248766491594309751614E+00
  0.96933476326625954817521705499436E+00  0.24574400648549815420436985615967E+00
  0.96807711886620430515300767280129E+00  0.25065253225872053931480203526596E+00
  0.96679461880082657453827814842932E+00  0.25555462245430903363257073412700E+00
  0.96548729599869349200674486123025E+00  0.26045015120965320287962591332306E+00
  0.96415518402570327477217567721520E+00  0.26533899283060952472957303388530E+00
  0.96279831708422340725767937098629E+00  0.27022102179472862298509756954785E+00
  0.96141673001221248523098980433874E+00  0.27509611275447809345758880989873E+00
  0.96001045828232574095065548361247E+00  0.27996414054046083880195871741307E+00
  0.95857953800100427228903997213805E+00  0.28482498016462882967496050024435E+00
  0.95712400590754799921644383199600E+00  0.28967850682349220970274205467287E+00
  0.95564389937317237144846356811495E+00  0.29452459590132366186291850120004E+00
  0.95413925640004885147589672021130E+00  0.29936312297335795400811261697668E+00
  0.95261011562032919761307408265002E+00  0.30419396380898658138168893078850E+00
  0.95105651629515357211643933337938E+00  0.30901699437494742410229341718282E+00
  0.94947849831364249984049244129624E+00  0.31383209083850933772180287134201E+00
  0.94787610219187270331285543388505E+00  0.31863912957065159509138287975631E+00
  0.94624936907183684052419679768058E+00  0.32343798714923809790254748339718E+00
  0.94459834072038717214205332403365E+00  0.32822854036218627640440376581841E+00
  0.94292305952816318527020499014493E+00  0.33301066621063059593464724047667E+00
  0.94122356850850320128717888631826E+00  0.33778424191208058904034555790160E+00
  0.93949991129633999570867168869240E+00  0.34254914490357333210510514885771E+00
  0.93775213214708045842917617431233E+00  0.34730525284482028554185435548101E+00
  0.93598027593546932310786524269126E+00  0.35205244362134841675519371624658E+00
  0.93418438815443699487281632408036E+00  0.35679059534763552522405564687322E+00
  0.93236451491393150592593941755288E+00  0.36151958637023968920427802898292E+00
  0.93052070293973462903849282900508E+00  0.36623929527092275370162535942118E+00
  0.92865299957226217933382150706024E+00  0.37094960086976777951878325046137E+00
  0.92676145276534853515992326018706E+00  0.37565038222829037333490327654199E+00
  0.92484611108501540925962765770053E+00  0.38034151865254381893338145573620E+00
  0.92290702370822490185055066759796E+00  0.38502288969621792985271100007693E+00
  0.92094424042161686763055468286546E+00  0.38969437516373154389645428174674E+00
  0.91895781162023062912718817327815E+00  0.39435585511331858010162610302145E+00
  0.91654295683274282420626559718520E+00  0.39993625527112808122563294989776E+00
  0.91409421526200108693439125946635E+00  0.40550186882990615774639653463976E+00
  0.91161167744383271706994483100855E+00  0.41105249001562014108170304851398E+00
  0.90909543516359304009542943615933E+00  0.41658791360854122009279368017354E+00
  0.90654558145277188330393032349026E+00  0.42210793495083190484458517786951E+00
  0.90409686598684657722877613326355E+00  0.42732757565217106008636695356821E+00
  0.90191310261760658983222978482734E+00  0.43191753301606389536847998462771E+00
  0.90005086133337460708460119329931E+00  0.43578486322157918040822362205299E+00
  0.89860143476348467639526344005661E+00  0.43876583896311571594810431722594E+00
  0.89780453957074165713680289766204E+00  0.44039415155763430951617153371378E+00
  0.89730498156508661598881264238712E+00  0.44141111229609927915295739625145E+00
  0.89638859796897600951436137095168E+00  0.44326908467793408553055866551786E+00
  0.89519620924253759552992623662014E+00  0.44567224162807228488566566743955E+00
  0.89377585756210037374138604523492E+00  0.44851389771012900483026142269479E+00
  0.89215386755509199655837963363346E+00  0.45173164224624708942861377364450E+00
  0.89033430037691047720531279320251E+00  0.45530740557601009449388882570447E+00
  0.88825163487454729614144657817434E+00  0.45935719559259536390646294885413E+00
  0.88575732770559683411174846867355E+00  0.46414863612407603309402891349429E+00
  0.88246790459796130116444175847066E+00  0.47037261543853025566415908515582E+00
  0.87434661614458211882748466420065E+00  0.48530196253108102521457222925973E+00
  0.86597278077566445887291692390829E+00  0.50009113465013852793170441522800E+00
  0.86243082291036383710676284739956E+00  0.50617494573926972512892631332466E+00
  0.85968399314127049842514209993695E+00  0.51082622479340269147194572307957E+00
  0.85734881719593548348989944641458E+00  0.51473586008042066565788243234087E+00
  0.85527675173160201090496759208695E+00  0.51817147542820187222547048775849E+00
  0.85340400564775769630596992349315E+00  0.52125003898739609589369664511476E+00
  0.85174376545290394119552626483253E+00  0.52395854608175689024238336119988E+00
  0.85033507082991608159867641164766E+00  0.52624164346494054387709977500929E+00
  0.84924304717948463827850075266531E+00  0.52800212766361427680834676700802E+00
  0.84864425749475095046410433899381E+00  0.52896401032696245736549239391223E+00
  0.84768392823896999232600073144045E+00  0.53050160961617144975064323901351E+00
  0.84592083478526728557208515636685E+00  0.53330848603429941027984125821596E+00
  0.84362390583242452625338787169943E+00  0.53693454490100049381806148667724E+00
  0.84088379710280942968253804800659E+00  0.54121570539846792567941033470528E+00
  0.83774946134843758746741857294816E+00  0.54605479579471021865222004589504E+00
  0.83441370777967717674701550025155E+00  0.55113860713015877759913431647059E+00
  0.83104710394225358115900951097707E+00  0.55620204155431969457457222105545E+00
  0.82764977430755539209380158295112E+00  0.56124491185992289794509135114730E+00
  0.82422184448297734750194752995095E+00  0.56626703160000291847307053107330E+00
  0.82076344120727632636354456135537E+00  0.57126821509479227915742454362846E+00
  0.81785825236164261285058685176744E+00  0.57541974161820317709403373847756E+00
  0.81493206476435392387380953632959E+00  0.57955649407016988562367338794961E+00
  0.81198495354613917719200853160033E+00  0.58367836623835408557655526503685E+00
  0.80901699437494742410229341718282E+00  0.58778525229247312916870595463907E+00
  0.80602826345400505254859513576926E+00  0.59187704678701726369749057488688E+00
  0.80301883751985924682680724638163E+00  0.59595364466395697607966141287553E+00
  0.79998879384040775412130940034263E+00  0.60001494125544038872006259682791E+00
  0.79693821021291500845919784919507E+00  0.60406083228648063745455694401794E+00
  0.79386716496201466301882511467517E+00  0.60809121387763316256795432044785E+00
  0.79077573693769858207822045946126E+00  0.61210598254766284414670562025986E+00
  0.78766400551329234423661553386977E+00  0.61610503521620091328687617066451E+00
  0.78453205058341730888862661186831E+00  0.62008826920639157094042029695832E+00
  0.78137995256193929827563727767269E+00  0.62405558224752824644703820201526E+00
  0.77820779237990394778257442400764E+00  0.62800687247767942806490044053013E+00
  0.77501565148345877749056715155087E+00  0.63194203844630399808126727053342E+00
  0.77180361183176203833691382757757E+00  0.63586097911685600535350316893250E+00
  0.76857175589487838657334841675296E+00  0.63976359386937880840218388526252E+00
  0.76532016665166144055178451993215E+00  0.64364978250308852245090761538914E+00
  0.76204892758762327420351566465857E+00  0.64751944523894670408204619743980E+00
  0.75875812269279090191325463636344E+00  0.65137248272222220745399961469102E+00
  0.75478344892286031791481966015307E+00  0.65597404310849976618686810415340E+00
  0.75078086900521823937436677099538E+00  0.66055135056691037728884453327874E+00
  0.74675053092480865013515332226808E+00  0.66510423586345952535180142000189E+00
  0.74269258369286114151542123699973E+00  0.66963253066709837735189606740853E+00
  0.73860717734138161107824809520863E+00  0.67413606755594738376306722563271E+00
  0.73470819384643660249065810468643E+00  0.67838327654424599389549215917201E+00
  0.73125051551838677485072009536726E+00  0.68210899682828812734765463644352E+00
  0.72831594195631994484903323073737E+00  0.68524148202825432642522827839594E+00
  0.72604059295922449413962136542787E+00  0.68765184314114776893566998230591E+00
  0.72479278722911995886548466244055E+00  0.68896691907568656780086680381814E+00
  0.72401169878246740088368170163320E+00  0.68978769199379434295619765696909E+00
  0.72258113280487290820165404860194E+00  0.69128612492543680527195117521895E+00
  0.72072401134250065698965050685699E+00  0.69322211409790944747737436033095E+00
  0.71851811100716098996545571823644E+00  0.69550824880421157880176142850078E+00
  0.71600723261472293813066596377146E+00  0.69809286118925900162629363829449E+00
  0.71320066046295142166724850409857E+00  0.70095992604086139784684813802612E+00
  0.71000114976244528854768382929718E+00  0.70420051642696608901618088321753E+00
  0.70618685277398440452453217875331E+00  0.70802551434900626407553082685651E+00
  0.70118505517118330369681458752309E+00  0.71297932536966640049385565922757E+00
  0.68896691907568656780086680381814E+00  0.72479278722911995886548466244055E+00
  0.67654978127181947495856698630785E+00  0.73639689941026586754291121318376E+00
  0.67134899154079897393943519061652E+00  0.74114137083093143690045206644990E+00
  0.66733571200399292660965309020912E+00  0.74475703923099901839436681576804E+00
  0.66393722833473915290735920522208E+00  0.74778831017286198636169373264948E+00
  0.66093169279354081013341120280083E+00  0.75044606565766243261780623993159E+00
  0.65822322383632313333319803019215E+00  0.75282281288661653688730280699109E+00
  0.65582829634899655630578146344648E+00  0.75491009114196688569253035909709E+00
  0.65380073034624201293785184979008E+00  0.75666677275979321163580629385671E+00
  0.65223176366478787047481667449985E+00  0.75801960823366587961788363827541E+00
  0.65137248272222220745399961469102E+00  0.75875812269279090191325463636344E+00
  0.64999589435511293237220664188420E+00  0.75993771937014474526985525173189E+00
  0.64747338238790217864662487760328E+00  0.76208806518614986433876466956190E+00
  0.64419628399841217394739994737238E+00  0.76486021447231590677454288915203E+00
  0.64030021711620991807078863214318E+00  0.76812475025931460964035778245931E+00
  0.63586097911685600535350316893250E+00  0.77180361183176203833691382757757E+00
  0.63115630004923789976570938281503E+00  0.77565567419323142519063506759045E+00
  0.62642828562501738080848340529368E+00  0.77947905871094551342892486315163E+00
  0.62167711065018561411362280987490E+00  0.78327362402524245376935927921733E+00
  0.61690295078703466507348596246041E+00  0.78703922984197521264817618335508E+00
  0.61210598254766284414670562025986E+00  0.79077573693769858207822045946126E+00
  0.60809121387763316256795432044785E+00  0.79386716496201466301882511467517E+00
  0.60406083228648063745455694401794E+00  0.79693821021291500845919784919507E+00
  0.60001494125544038872006259682791E+00  0.79998879384040775412130940034263E+00
  0.59595364466395697607966141287553E+00  0.80301883751985924682680724638163E+00
  0.59187704678701726369749057488688E+00  0.80602826345400505254859513576926E+00
  0.58778525229247312916870595463907E+00  0.80901699437494742410229341718282E+00
  0.58367836623835408557655526503685E+00  0.81198495354613917719200853160033E+00
  0.57955649407016988562367338794961E+00  0.81493206476435392387380953632959E+00
  0.57541974161820317709403373847756E+00  0.81785825236164261285058685176744E+00
  0.57126821509479227915742454362846E+00  0.82076344120727632636354456135537E+00
  0.56710202109160414928196919298028E+00  0.82364755670967528379844352685860E+00
  0.56292126657689761077206884823471E+00  0.82651052481832400247885924479624E+00
  0.55872605889277691119920681107611E+00  0.82935227202567256647413667277059E+00
  0.55451650575243568224131132404399E+00  0.83217272536902395460640507111376E+00
  0.55029271523739137169282014312608E+00  0.83497181243240737919895007780515E+00
  0.54605479579471021865222004589504E+00  0.83774946134843758746741857294816E+00
  0.54180285623422284313664114429999E+00  0.84050560080016007781574517121909E+00
  0.53753700572573052161406322255248E+00  0.84324016002288218366032815289875E+00
  0.53325735379620222018283313074881E+00  0.84595306880598997776883802117997E+00
  0.52896401032696245736549239391223E+00  0.84864425749475095046410433899381E+00
  0.52321844499352202712960586922224E+00  0.85219860291985973472520183246211E+00
  0.51744899741045721781402532849226E+00  0.85571404983143325709362505384157E+00
  0.51165593092358217637658309481766E+00  0.85919043776727549447079970925099E+00
  0.50583950995679337284219200018988E+00  0.86262760804803316833811710365820E+00
  0.50000000000000000000000000000000E+00  0.86602540378443864676372317075294E+00
  0.49472492022930562724524986856860E+00  0.86904962649097731705223015666923E+00
  0.49060942465364353014348571304977E+00  0.87137959147608045865745621205564E+00
  0.48766306142246600230621535893471E+00  0.87303192296964041263038481688116E+00
  0.48589257020234800628442584990924E+00  0.87401854112035650473045167456472E+00
  0.48530196253108102521457222925973E+00  0.87434661614458211882748466420065E+00
  0.48494749158319476246539796265036E+00  0.87454326960257789466384442396744E+00
  0.48388360084665595179346991605101E+00  0.87513236760599487007971821352417E+00
  0.48210886014002668531786116966979E+00  0.87611132110850170700640583017877E+00
  0.47962089749587675734282865686325E+00  0.87747580860400344169536834119944E+00
  0.47641641670144500875245331255415E+00  0.87921976655291088224943271989501E+00
  0.47264938196079073232542526954890E+00  0.88125056694000631336046790754172E+00
  0.46836312024231725380825859998055E+00  0.88353607034284721945579560397054E+00
  0.46326450091179665930423283895998E+00  0.88622006420242142485456122035663E+00
  0.45659679371127610002753381872161E+00  0.88967374243178739442183494772253E+00
  0.44039415155763430951617153371378E+00  0.89780453957074165713680289766204E+00
  0.42404678026286373305729187084708E+00  0.90564028628849023876364290472582E+00
  0.41723435184857640914411887745968E+00  0.90879893025767715391522674415272E+00
  0.41199101923139054355298066861059E+00  0.91118790601756780960580320527408E+00
  0.40756005215309276585215961836136E+00  0.91317840748068956120336743466742E+00
  0.40364831997919464661469856291506E+00  0.91491422208749913599762443851049E+00
  0.40030775848172824735000670539548E+00  0.91638076065538080809035789939995E+00
  0.39770585805809131550605775047803E+00  0.91751297018967384352576423439666E+00
  0.39584539597672008977009551483238E+00  0.91831716878431151030812237005057E+00
  0.39472833768432705874411802897747E+00  0.91879787735332076506448375120967E+00
  0.39435585511331858010162610302145E+00  0.91895781162023062912718817327815E+00
  0.39398330774087443153661161358360E+00  0.91911759488193861538473100167856E+00
  0.39286527742715931799417391267895E+00  0.91959603837341597327775295981114E+00
  0.39100060325800666960286612027621E+00  0.92039042164283460352023339008919E+00
  0.38838736263530417595306067346668E+00  0.92149620538838505282480219935987E+00
  0.38502288969621792985271100007693E+00  0.92290702370822490185055066759796E+00
  0.38106972972513557417465945260769E+00  0.92454630013169817724587737608787E+00
  0.37657423888523530214331045341208E+00  0.92638644345003545421227237681468E+00
  0.37123024376664974684593560366786E+00  0.92854084784297659178079664811275E+00
  0.36424734358434310965071547818523E+00  0.93130224561725904842861881825531E+00
  0.34730525284482028554185435548101E+00  0.93775213214708045842917617431233E+00
  0.33024902527860263988495024747314E+00  0.94389384005963979728375057560820E+00
  0.32315199452130652615134906821033E+00  0.94634707609676772166453670084117E+00
  0.31769387507923138096522921663679E+00  0.94819333563210711173859557205531E+00
  0.31308426616713595215779302250318E+00  0.94972535097184068489933630149497E+00
  0.30901699437494742410229341718282E+00  0.95105651629515357211643933337938E+00
  0.30554520497217157074955163610772E+00  0.95217757152671563084009500688445E+00
  0.30284211031945221257777955732051E+00  0.95304074216019785839850293070476E+00
  0.30090983424499800033715413547170E+00  0.95365259484502417449636808436822E+00
  0.29974987473816399374113550607718E+00  0.95401782614081954858818301575029E+00
  0.29936312297335795400811261697668E+00  0.95413925640004885147589672021130E+00
  0.29871842741447393227219878918596E+00  0.95434129174159894393405788912305E+00
  0.29678352381391032698377576195188E+00  0.95494478374018993425560971513662E+00
  0.29355597906740428705176512622059E+00  0.95594188482029476144075788598275E+00
  0.28903179694447159192351003202126E+00  0.95731949753206726492462497046942E+00
  0.28320550668230405500950937357682E+00  0.95905924790120210447887797149267E+00
  0.27671957965623578244701546368830E+00  0.96095071373867878494240777605601E+00
  0.27022102179472862298509756954785E+00  0.96279831708422340725767937098629E+00
  0.26371012972375693214673323624494E+00  0.96460197360418006279001453876309E+00
  0.25718720063228872932499620263890E+00  0.96636160097084096826921281348722E+00
  0.25065253225872053931480203526596E+00  0.96807711886620430515300767280129E+00
  0.24410642287728715523964220009718E+00  0.96974844898564032617800341899150E+00
  0.23754917128444694319821549665270E+00  0.97137551504146556175905369813382E+00
  0.23098107678524331007226134259609E+00  0.97295824276642496309281513574086E+00
  0.22440243917964295702492933907394E+00  0.97449655991708182302342879944929E+00
  0.21781355874885154227863420471987E+00  0.97599039627711531993775632401901E+00
  0.21187505730499391587392277447850E+00  0.97729676152743161757389340961441E+00
  0.20725079582235494164578891052644E+00  0.97828784497764283704592884264949E+00
  0.20394490788377542928712620746202E+00  0.97898236682193533508123844703503E+00
  0.20196025561676866086024480815266E+00  0.97939371814975894431379309497715E+00
  0.20129852008866007914152896833901E+00  0.97952994125249449393800644281177E+00
  0.20090143464869933440911963964714E+00  0.97961146050671252370156849497034E+00
  0.19970998051440701765662371881512E+00  0.97985505238424686571479340950002E+00
  0.19772356815852471838541886740055E+00  0.98025781843077448116745487908051E+00
  0.19494122809337291174676590675019E+00  0.98081492524810589560208039357608E+00
  0.19136163047310642210825828371756E+00  0.98151960061054015997602204945779E+00
  0.18715940800080900744436934836207E+00  0.98232955569746892823805190270583E+00
  0.18238552199576803688459360820941E+00  0.98322709552083195913782890759666E+00
  0.17671724035523475145398799434438E+00  0.98426166082055141187884640407293E+00
  0.16932141526454871970011460343294E+00  0.98556088514754391495362623255606E+00
  0.15142777750457666365746764672722E+00  0.98846832432811139916219068940315E+00
  0.13348437520503530743298187198216E+00  0.99105091775151560838621167126271E+00
  0.12603878830057187830872349415805E+00  0.99202531411437461635114333132979E+00
  0.12032074757196351688448739008194E+00  0.99273506924240559713596659032542E+00
  0.11549710520446021237602240883242E+00  0.99330781668594043623907728327830E+00
  0.11124512909522362857941992622679E+00  0.99379299718431656359650748880635E+00
  0.10761874066643047144549360123284E+00  0.99419223828059107629444149540191E+00
  0.10479722354894838289904701680933E+00  0.99449361080724482375039585926782E+00
  0.10278133623928683691120579680632E+00  0.99470397451747756770551672002731E+00
  0.10157160065236877748162855505474E+00  0.99482823137510312541382164374199E+00
  0.10116832198743217778604071558542E+00  0.99486932339189514632135330988372E+00
  0.10076502669829075369710573276804E+00  0.99491025192953597969544690879786E+00
  0.99555041748354962893712438381151E-01  0.99503205660043098955827682168660E+00
  0.97538073866800328499281983655650E-01  0.99523179417980543273377041234988E+00
  0.94713647526859411072706740005194E-01  0.99550455798663113813905006725339E+00
  0.91081124840406290385949815595464E-01  0.99584347600303448701995746816752E+00
  0.86818520815619776366917879685681E-01  0.99622414367620492617578416971927E+00
  0.81978325477988094532349251319026E-01  0.99663411247650210462847664695110E+00
  0.76234460722117001562318013186943E-01  0.99708991921411380807013122207747E+00
  0.68745140873174305167406328530800E-01  0.99763425442710587569143103057576E+00
  0.50649168838712712278751857485200E-01  0.99871650717105280714631143675951E+00
  0.32536551690597845931579351240144E-01  0.99947054624140128007109580647430E+00
  0.25030587639717656232954458091181E-01  0.99968668575829818025244333051664E+00
  0.19270079593594887148925665042594E-01  0.99981431477672718801744831825051E+00
  0.14413241877367384128353826516878E-01  0.99989612383416333709918531359162E+00
  0.10133996385610942292946738599663E-01  0.99994864974020362160112128597824E+00
  0.64858232313227810142656864417209E-02  0.99997896682730884013164196825186E+00
  0.36482930529000529450369569356607E-02  0.99999334495675528031119720261138E+00
  0.16214664655314657551080785082442E-02  0.99999868542238652129705847406550E+00
  0.40536678290978986951752936923375E-03  0.99999991783888228145901350364560E+00
  0.43359050650618905123985220131458E-34  0.10000000000000000000000000000000E+01
 -0.15201248920972190253498462538921E-02  0.99999884460948874959236384582671E+00
 -0.60804644416800533359123805873337E-02  0.99998151380521703346174264185303E+00
 -0.13680702511534722954285952568306E-01  0.99990641481030157831699001778247E+00
 -0.24319609723589532175460519418582E-01  0.99970423455284627971915688689200E+00
 -0.37993990000739180331443314857735E-01  0.99927796769658828057324820061799E+00
 -0.47332393069328712817709441021639E-01  0.99887919418032257021870323339835E+00
 -0.50058893817344444843480802067451E-01  0.99874626765249232350275879019480E+00
 -0.50597348417449999290492637035290E-01  0.99871913385752411449845843348381E+00
 -0.50648359145678790039852046920096E-01  0.99871654823370696748028182362965E+00
 -0.50649168838712712278751857485199E-01  0.99871650717105280714631143675951E+00
 -0.50649417975024144597515720339557E-01  0.99871649453625792265736807590564E+00
 -0.50665113556289626681400661973116E-01  0.99871569841888851581964034748095E+00
 -0.50830788372390461601233109695904E-01  0.99870727991411039611136081764479E+00
 -0.51669604559818149659601867279094E-01  0.99866423384670786931038547407336E+00
 -0.54541529129053708256533533293843E-01  0.99851150298845560462228813253309E+00
 -0.59471460654678588078225468300935E-01  0.99823000624485287841765281929644E+00
 -0.65065420671176704245794230778821E-01  0.99788100043686712696540578252133E+00
 -0.71698226343682349667337791155372E-01  0.99742637038488715421491448111116E+00
 -0.80337466285262499916532698053164E-01  0.99676772194471882945830904493787E+00
 -0.10116832198743217778604071558542E+00  0.99486932339189514632135330988372E+00
 -0.12195491366883949369271753694996E+00  0.99253564118978916697063726494072E+00
 -0.13054989281754629037735665458938E+00  0.99144174084276236685064346549817E+00
 -0.13713844092492635659165947990848E+00  0.99055189062495887188616128285876E+00
 -0.14268814660390543828234643910917E+00  0.98976769639079572707479333891127E+00
 -0.14757382701947660314445631488717E+00  0.98905104295927295547677141741305E+00
 -0.15041770761979955721109034789232E+00  0.98862253324229085883405036571567E+00
 -0.15124801830025600726246157445653E+00  0.98849584569700920110693164613133E+00
 -0.15141199637569147073134482683461E+00  0.98847074177920288756654344857188E+00
 -0.15142753092473465062369934096818E+00  0.98846836210272229989471046606413E+00
 -0.15142777750457666365746764672722E+00  0.98846832432811139916219068940315E+00
 -0.15142802408440925356176942234028E+00  0.98846828655343898748929257701180E+00
 -0.15144355859486471828950261779866E+00  0.98846590662507109897352503485482E+00
 -0.15160753170105998703129827357498E+00  0.98844077026977802170296982571205E+00
 -0.15243768929548906861419889904288E+00  0.98831308343168863334662003490647E+00
 -0.15527942742387192674541803276158E+00  0.98787058839653409888252707253148E+00
 -0.16015558651194351007844908797024E+00  0.98709178302172862228477281841180E+00
 -0.16568553739668051908864841475915E+00  0.98617863630154409322776730645373E+00
 -0.17223831812879226170129868616738E+00  0.98505530898938103785683204856810E+00
 -0.18076659856662087249428504400134E+00  0.98352602245322118407578034649395E+00
 -0.20129852008866007914152896833901E+00  0.97952994125249449393800644281177E+00
 -0.22174236777792637409930037156275E+00  0.97510528781882771579892942035275E+00
 -0.23018258080563758074146941567233E+00  0.97314746030273136894342935477300E+00
 -0.23664730055000640791241732213772E+00  0.97159562326226796196588262927328E+00
 -0.24208919686909398014320377822795E+00  0.97025399806405181204826979954451E+00
 -0.24687730781332860409478731631501E+00  0.96904674546011607735022588943625E+00
 -0.24966324577295684980495769848042E+00  0.96833272365964796184670274877738E+00
 -0.25047647963145477018107325683454E+00  0.96812268496892139689655146858724E+00
 -0.25063707666717457970410755498061E+00  0.96808112046446440958481762710442E+00
 -0.25065229076559395228276952181726E+00  0.96807718139307474574163334613131E+00
 -0.25065253225872053931480203526596E+00  0.96807711886620430515300767280129E+00
 -0.25065277375183152860577600242603E+00  0.96807705633927362253894260458215E+00
 -0.25066798778637815155104761765772E+00  0.96807311702119286452667613800575E+00
 -0.25082857659670722539801210496497E+00  0.96803152074840506010219663825254E+00
 -0.25164155705783614473530470986137E+00  0.96782050337937550638384767996605E+00
 -0.25442394866668299520525423107058E+00  0.96709278476517084195350363761113E+00
 -0.25919629932646014851431569467276E+00  0.96582466235620017654650821729931E+00
 -0.26460549630013947254303855554587E+00  0.96435674484485090674768229013107E+00
 -0.27101101169421674051593560074607E+00  0.96257624713083228933045201754174E+00
 -0.27934082093039436090614311277331E+00  0.96019201504799723664347837663998E+00
 -0.29936312297335795400811261697668E+00  0.95413925640004885147589672021130E+00
 -0.31925444512824527392726144547417E+00  0.94766903466656344446736701007665E+00
 -0.32745328402786349106479451969537E+00  0.94486736994107662998776665227268E+00
 -0.33372783863648030573051351890189E+00  0.94266947002595950353211945540559E+00
 -0.33900608437538021947420771855803E+00  0.94078418075373301178435677055715E+00
 -0.34364749335064111165802824363282E+00  0.93909871702277448748154512441952E+00
 -0.34634690117613245700276538295233E+00  0.93810650996871903046017225746764E+00
 -0.34713471333280241943832118068443E+00  0.93781527541374217380027504601991E+00
 -0.34729028138589757780280247922529E+00  0.93775767683069600258666287874629E+00
 -0.34730501891645539570793677045064E+00  0.93775221878460013577884596856543E+00
 -0.34730525284482028554185435548101E+00  0.93775213214708045842917617431233E+00
 -0.34730548677316356307705175480028E+00  0.93775204550950242613370741953313E+00
 -0.34732022421521901772490540898185E+00  0.93774658722444305628422290106535E+00
 -0.34747578087117653914444585228839E+00  0.93768895786820807817908026203062E+00
 -0.34826324191933577534871407005400E+00  0.93739677529199672662047376329425E+00
 -0.35095773590556242262628144457337E+00  0.93639130047648429692846059066750E+00
 -0.35557730736125356110037711449123E+00  0.93464687368530828145154684632202E+00
 -0.36081024474311222400024623840267E+00  0.93263924820287048529015196777525E+00
 -0.36700276554316452176861848249032E+00  0.93021985040294050479821512370260E+00
 -0.37504862846289508720522718888346E+00  0.92700513822098164304261581581513E+00
 -0.39435585511331858010162610302145E+00  0.91895781162023062912718817327815E+00
 -0.41349053985125820857518020541620E+00  0.91050841481752108367840265216666E+00
 -0.42136387344087165355764238532166E+00  0.90689166175398541698533344855986E+00
 -0.42738387749262304212538555961995E+00  0.90407025239157746521994090892766E+00
 -0.43244431070744649156882647402066E+00  0.90166064466447767861163568322422E+00
 -0.43689139057681761402682419033732E+00  0.89951426494517284077031840465310E+00
 -0.43947656869100009173711336087753E+00  0.89825405402457532015396361947721E+00
